genes	chrom	start	end	window_bp	atac_mean	atac_observed_fraction	atac_length_matched_percentile	atac_peak_frequency_max	rrbs_observed_fraction	rrbs_mean_observed	rrbs_dogs_max	repeat_overlap_bp	phylop_scored_fraction	phylop_mean_observed	phylop_max_observed	atac-peaks-bed_overlap_bp	external-regulatory-bed_overlap_bp	tad-boundaries-bed_overlap_bp	cpg_overlap_bp	epic_nonquiescent_bp_union	epic_promoter_enhancer_bp_union	epic_regulatory_tissues	local_review_status
NPNT/TBCK	NC_051836.1	27070204	27071204	1000	1.069011145889759	1.0	71.0	0.0	0.1	50.0	1.0	510	1.0	0.21324399999999996	4.39	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
NPNT/TBCK	NC_051836.1	27013911	27015911	2000	1.0134363365769385	1.0	57.86666666666667	0.0	0.05	100.0	2.0	701	0.9995	-0.05042521260630315	5.115	0	0	0	0	1791	196	MG	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27014161	27016161	2000	0.9967364064157009	1.0	51.733333333333334	0.0	0.05	100.0	2.0	951	0.9995	-0.045880440220110064	4.456	0	0	0	0	1753	200	MG	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27014411	27016411	2000	1.0086457084417344	1.0	56.266666666666666	0.0	0.05	100.0	2.0	1201	0.9995	-0.07638069034517259	1.096	0	0	0	0	1503	200	MG	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27014661	27016661	2000	1.0045191855430604	1.0	54.800000000000004	0.0	0.05	100.0	2.0	1254	0.9995	-0.06296098049024511	1.096	0	0	0	0	1253	200	MG	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27014911	27016911	2000	1.0224007363468408	1.0	60.36666666666667	0.0	0.0555	90.09009009009009	2.0	1201	0.9995	0.007760380190095046	1.096	0	0	0	0	1003	200	MG	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27015161	27017161	2000	1.0186225775927304	1.0	59.36666666666667	0.0	0.1	67.52886772155762	43.0	1399	0.9975	0.07394085213032582	1.264	0	0	0	0	754	200	MG	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27015411	27017411	2000	0.9929977584928275	1.0	50.53333333333333	0.0	0.075	48.443077087402344	49.0	1649	0.9975	0.0805764411027569	1.264	0	0	0	0	504	200	MG	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27015661	27017661	2000	0.954966755464673	1.0	35.699999999999996	0.0	0.1	52.99897384643555	49.0	1895	0.9975	0.06688972431077696	2.724	0	0	0	0	254	200	MG	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27015911	27017911	2000	0.9721828513890505	1.0	42.766666666666666	0.0	0.1	52.99897384643555	49.0	1919	0.9975	0.057269674185463665	2.724	0	0	0	0	4	4	MG	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27016161	27018161	2000	0.9691049166768789	1.0	41.4	0.0	0.1305	63.68240707222073	60.0	1919	0.9975	0.04951829573934837	2.724	0	0	0	103	0	0		no_promoter_enhancer_in_queried_epic_tissues
NPNT/TBCK	NC_051836.1	27016411	27018411	2000	0.9438588823974132	1.0	31.333333333333336	0.0	0.2	73.11888027191162	70.0	1726	0.9965	0.04341595584545911	2.724	0	0	0	232	0	0		no_promoter_enhancer_in_queried_epic_tissues
NPNT/TBCK	NC_051836.1	27016661	27018661	2000	0.9255121384263039	1.0	24.833333333333332	0.0	0.2	73.11888027191162	70.0	1729	0.9965	0.06934771700953338	3.731	0	0	0	232	0	0		no_promoter_enhancer_in_queried_epic_tissues
NPNT/TBCK	NC_051836.1	27016911	27018911	2000	0.9159383284002542	1.0	21.233333333333334	0.0	0.2195	66.6231255324935	70.0	1616	0.9965	0.07692674360260914	3.731	0	0	0	232	0	0		no_promoter_enhancer_in_queried_epic_tissues
NPNT/TBCK	NC_051836.1	27017161	27019161	2000	0.9203892524391413	1.0	23.1	0.0	0.1805	72.83041153588124	70.0	1366	0.999	0.13134034034034034	5.175	0	0	0	232	0	0		no_promoter_enhancer_in_queried_epic_tissues
NPNT/TBCK	NC_051836.1	27017411	27019411	2000	0.9171874801069498	1.0	21.73333333333333	0.0	0.175	69.9459729875837	70.0	1218	0.989	0.12043478260869567	5.175	0	0	0	232	0	0		no_promoter_enhancer_in_queried_epic_tissues
NPNT/TBCK	NC_051836.1	27017661	27019661	2000	0.9063283030539752	1.0	18.133333333333333	0.0	0.15	70.49252446492513	70.0	1092	0.989	0.11718452982810922	5.175	0	0	0	232	0	0		no_promoter_enhancer_in_queried_epic_tissues
NPNT/TBCK	NC_051836.1	27017911	27019911	2000	0.895988800778985	1.0	15.133333333333333	0.0	0.1555	71.53619723304675	70.0	1084	0.989	0.11898938321536906	5.175	0	0	0	232	0	0		no_promoter_enhancer_in_queried_epic_tissues
NPNT/TBCK	NC_051836.1	27018161	27020161	2000	0.9071987431198358	1.0	18.266666666666666	0.0	0.1945	76.90049296479606	70.0	837	0.989	0.1117360970677452	5.175	0	0	0	129	0	0		no_promoter_enhancer_in_queried_epic_tissues
NPNT/TBCK	NC_051836.1	27018411	27020411	2000	0.9329151477515697	1.0	27.166666666666668	0.0	0.125	69.1513916015625	6.0	780	0.99	0.1325318181818182	5.175	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
NPNT/TBCK	NC_051836.1	27018661	27020661	2000	0.9992682130634785	1.0	52.63333333333333	0.0	0.125	69.1513916015625	6.0	551	0.99	0.0691459595959596	5.175	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
NPNT/TBCK	NC_051836.1	27018911	27020911	2000	0.992736138343811	1.0	50.5	0.0	0.1	86.43923950195312	6.0	467	0.99	0.05203080808080807	5.175	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
NPNT/TBCK	NC_051836.1	27019161	27021161	2000	1.0000700059533119	1.0	52.93333333333333	0.0	0.0945	88.5600418010086	6.0	512	0.99	-0.010362121212121213	3.59	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
NPNT/TBCK	NC_051836.1	27019411	27021411	2000	1.0124652998149395	1.0	57.56666666666666	0.0	0.075	98.58565266927083	6.0	475	0.999	-0.022105105105105112	3.59	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
NPNT/TBCK	NC_051836.1	27019661	27021661	2000	1.0141674599051476	1.0	58.099999999999994	0.0	0.075	98.58565266927083	6.0	355	0.999	-0.004735735735735739	3.59	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
NPNT/TBCK	NC_051836.1	27019911	27021911	2000	1.0125781003534793	1.0	57.56666666666666	0.0	0.0695	98.47372590209083	6.0	240	0.999	-0.009336336336336347	3.59	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
NPNT/TBCK	NC_051836.1	27020161	27022161	2000	1.0235923593342304	1.0	60.96666666666667	0.0	0.0		0.0	389	0.999	-0.016786786786786786	4.307	0	0	0	0	67	67	MG	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27020411	27022411	2000	1.0322742566168308	1.0	63.733333333333334	0.0	0.075	90.84698486328125	55.0	494	0.9975	-0.045366917293233076	4.698	0	0	0	0	314	314	MG	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27020661	27022661	2000	1.0003684991300106	1.0	52.96666666666666	0.0	0.125	82.34125671386718	55.0	555	0.9975	-0.038497243107769405	4.698	0	0	0	0	564	564	MG	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27020911	27022911	2000	1.0188704824447632	1.0	59.36666666666667	0.0	0.125	82.34125671386718	55.0	695	0.9975	-0.01654636591478697	4.698	0	0	0	0	600	600	MG	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27021161	27023161	2000	1.025224978119135	1.0	61.53333333333333	0.0	0.125	82.34125671386718	55.0	756	0.9975	-0.0025669172932330803	4.698	0	0	0	0	600	600	MG	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27021411	27023411	2000	1.0239460766017436	1.0	61.06666666666667	0.0	0.125	82.34125671386718	55.0	691	0.9985	0.009478718077115682	4.698	0	0	0	0	600	600	MG	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27021661	27023661	2000	1.0354403048455716	1.0	64.73333333333333	0.0	0.125	82.34125671386718	55.0	739	0.9985	0.026126690035052597	6.531	0	0	0	0	600	600	MG	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27021911	27023911	2000	1.0690755777955054	1.0	71.86666666666667	0.0	0.125	82.34125671386718	55.0	632	0.9985	0.032272909364046067	6.531	0	0	0	0	600	600	MG	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27022161	27024161	2000	1.0918773320019246	1.0	75.96666666666667	0.0	0.1305	82.58856394099094	55.0	631	0.9985	0.06153630445668502	6.531	0	0	0	0	533	533	MG	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27022411	27024411	2000	1.100607982993126	1.0	77.16666666666666	0.0	0.1555	86.71917317381242	64.0	572	1.0	0.061395500000000006	6.531	0	0	0	0	400	400	KI;MG	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27022661	27024661	2000	1.1162202308773994	1.0	78.86666666666666	0.0	0.125	95.64558563232421	64.0	525	1.0	0.08550850000000002	6.531	0	0	0	0	400	400	KI;MG	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27022911	27024911	2000	1.1249121102690696	1.0	79.83333333333333	0.0	0.125	95.64558563232421	64.0	385	1.0	0.208197	10.304	0	0	0	0	614	614	KI	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27023161	27025161	2000	1.1154818291068076	1.0	78.83333333333333	0.0	0.125	95.64558563232421	64.0	355	1.0	0.19727550000000002	10.304	0	0	0	0	864	864	KI	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27023411	27025411	2000	1.1288933185338974	1.0	80.36666666666666	0.0	0.125	95.64558563232421	64.0	355	1.0	0.2261975	10.304	0	0	0	0	1114	1114	KI	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27023661	27025661	2000	1.1390158531367778	1.0	81.5	0.0	0.15	96.37132136027019	64.0	307	1.0	0.199313	10.304	0	0	0	70	1364	1364	KI	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27023911	27025911	2000	1.0998665985167027	1.0	77.06666666666668	0.0	0.2	97.27849102020264	64.0	287	1.0	0.20180450000000003	10.304	0	0	0	277	1414	1414	KI;LI	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27024161	27026161	2000	1.068146877795458	1.0	71.63333333333334	0.0	0.225	95.65882230122884	65.0	228	1.0	0.21654150000000003	10.304	0	0	0	277	1664	1664	KI;LI;MG	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27024411	27026411	2000	1.0747160957753659	1.0	72.93333333333332	0.0	0.175	91.62979631696429	69.0	182	1.0	0.235147	10.304	0	0	0	277	1800	1800	KI;LI;MG	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27024661	27026661	2000	1.049831686526537	1.0	67.76666666666667	0.0	0.175	90.72579683576312	69.0	168	1.0	0.309392	10.304	0	0	0	277	1800	1800	KI;LI;MG	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27024911	27026911	2000	1.0571443147957325	1.0	69.06666666666666	0.0	0.175	90.72579683576312	69.0	168	1.0	0.210326	5.9	0	0	0	277	1800	1800	KI;LI;MG	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27025161	27027161	2000	1.078959617614746	1.0	74.13333333333333	0.0	0.175	90.72579683576312	69.0	197	1.0	0.2208665	5.9	0	0	0	277	1736	1736	KI;LI;MG	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27025411	27027411	2000	1.0709994467794894	1.0	72.23333333333333	0.0	0.1805	90.62601950690356	69.0	369	0.999	0.2030065065065065	5.9	0	0	0	277	1486	1486	KI;LI;MG	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27025661	27027661	2000	1.0549773341119288	1.0	68.60000000000001	0.0	0.225	89.2675404018826	69.0	480	0.999	0.20915965965965969	5.9	0	0	0	207	1236	1236	KI;LI;MG	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27025911	27027911	2000	1.060395117908716	1.0	70.0	0.0	0.175	86.20112337384906	69.0	480	0.999	0.2616996996996997	5.9	0	0	0	0	1186	1186	LI;MG	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27026161	27028161	2000	1.0532776794433594	1.0	68.36666666666666	0.0	0.1695	79.34073637790736	69.0	388	0.999	0.4118868868868869	7.332	0	0	0	0	936	936	LI;MG	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27026411	27028411	2000	1.036240680038929	1.0	64.83333333333333	0.0	0.1445	65.16074587812061	67.0	388	0.999	0.6457797797797797	10.58	0	0	0	0	686	686	LI;MG	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27026661	27028661	2000	1.0196252372264862	1.0	59.699999999999996	0.0	0.125	60.99142150878906	67.0	388	0.999	0.6464359359359358	10.58	0	0	0	0	436	436	LI;MG	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27026911	27028911	2000	1.0145126221776009	1.0	58.199999999999996	0.0	0.125	60.99142150878906	67.0	388	0.999	0.5964299299299299	10.58	0	0	0	0	398	398	CL;KI;LI;LU;MG;SP	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27027161	27029161	2000	1.059921662569046	1.0	69.93333333333334	0.0	0.125	60.99142150878906	67.0	283	0.999	0.5920520520520521	10.58	0	0	0	0	462	462	CL;KI;LI;LU;SP	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27027411	27029411	2000	1.0712902128994466	1.0	72.33333333333334	0.0	0.125	61.54356491088867	67.0	235	1.0	0.589744	10.58	0	0	0	0	712	712	CL;KI;LI;LU;SP	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27027661	27029661	2000	1.1022569766044616	1.0	77.36666666666666	0.0	0.1	43.47220420837402	28.0	124	1.0	0.7933499999999999	10.621	0	0	0	0	962	962	CL;KI;LI;LU;MG;SP	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27027911	27029911	2000	1.1226345319449902	1.0	79.60000000000001	0.0	0.125	34.77776336669922	28.0	124	1.0	0.789607	10.621	0	0	0	0	1212	1212	CL;KI;LI;LU;MG;SP	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27028161	27030161	2000	1.1513669078350066	1.0	82.83333333333334	0.0	0.1	34.314748764038086	28.0	124	1.0	0.5960694999999999	10.621	0	0	0	0	1462	1462	CL;KI;LI;LU;MG;SP	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27028411	27030411	2000	1.161184216707945	1.0	83.86666666666667	0.0	0.075	45.75299835205078	28.0	158	1.0	0.3408385	10.621	0	0	0	0	1712	1712	CL;KI;LI;LU;MG;SP	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27028661	27030661	2000	1.183993337482214	1.0	85.76666666666667	0.0	0.075	45.75299835205078	28.0	158	1.0	0.255839	10.621	0	0	0	0	1962	1962	CL;KI;LI;LU;MG;SP	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27028911	27030911	2000	1.181527176976204	1.0	85.66666666666667	0.0	0.075	45.75299835205078	28.0	288	1.0	0.282175	10.621	0	0	0	0	1988	1988	CL;KI;LI;LU;MG;SP	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27029161	27031161	2000	1.1073319270610809	1.0	77.86666666666666	0.0	0.075	45.75299835205078	28.0	353	1.0	0.2828595	10.621	0	0	0	0	1738	1738	CL;KI;LI;LU;MG;SP	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27029411	27031411	2000	1.072297553420067	1.0	72.36666666666667	0.0	0.0695	41.460070164083575	28.0	303	1.0	0.2730785	10.621	0	0	0	0	1600	1600	CL;KI;LI;LU;MG;SP	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27029661	27031661	2000	1.0693035019636155	1.0	71.93333333333334	1.0	0.025	0.0	8.0	553	1.0	0.073042	6.885	0	0	0	0	1600	1600	CL;KI;LU;MG	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27029911	27031911	2000	1.054255546182394	1.0	68.53333333333333	1.0	0.0		0.0	579	1.0	0.06021100000000001	4.905	0	0	0	0	1600	1600	KI;LU;MG	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27030161	27032161	2000	1.0235051428079605	1.0	60.9	1.0	0.0		0.0	586	1.0	0.13094650000000002	4.905	0	0	0	0	1600	1600	KI;LU;MG	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27030411	27032411	2000	0.9853009284734726	1.0	48.0	1.0	0.0		0.0	760	1.0	0.1476025	4.905	0	0	0	0	1600	1600	KI;LU;MG	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27030661	27032661	2000	0.9752198137938977	1.0	44.1	1.0	0.05	100.0	1.0	822	1.0	0.1395245	4.905	0	0	0	0	1600	1600	KI;LU;MG	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27030911	27032911	2000	0.9668396180570126	1.0	40.46666666666667	1.0	0.05	100.0	1.0	754	1.0	0.13026400000000002	6.125	0	0	0	0	1400	1400	KI;LU	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27031161	27033161	2000	0.9647273793816566	1.0	39.7	1.0	0.05	100.0	1.0	939	1.0	0.1205345	6.125	0	0	0	0	1400	1400	KI;LU	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27031411	27033411	2000	0.9611833696961403	1.0	38.03333333333334	1.0	0.05	100.0	1.0	994	1.0	0.11959399999999999	6.125	0	0	0	0	1288	1288	KI;LU	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27031661	27033661	2000	0.92724251049757	1.0	25.366666666666664	0.0	0.05	100.0	1.0	842	1.0	0.106593	6.125	0	0	0	0	1038	1038	KI;LU	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27031911	27033911	2000	0.9083619626760483	1.0	18.6	0.0	0.075	83.33333333333333	1.0	902	1.0	0.059218	6.125	0	0	0	0	788	788	KI	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27032161	27034161	2000	0.9344275438487529	1.0	27.666666666666668	0.0	0.1	87.5	1.0	963	1.0	0.008327999999999995	6.125	0	0	0	0	538	538	KI	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27032411	27034411	2000	0.9746936090588569	1.0	43.9	0.0	0.125	88.30155639648437	27.0	899	1.0	-0.008006499999999996	6.125	0	0	0	0	288	288	KI	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27032661	27034661	2000	0.9839626706838608	1.0	47.46666666666667	0.0	0.1	84.46501922607422	36.0	837	1.0	0.032043999999999996	6.284	0	0	0	0	200	200	KI;ST	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27032911	27034911	2000	0.9997583639323712	1.0	52.76666666666666	0.0	0.1305	85.81705474853516	36.0	775	1.0	-0.003353500000000004	6.284	0	0	0	0	400	400	ST	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27033161	27035161	2000	1.011143290400505	1.0	57.166666666666664	0.0	0.15	84.34355545043945	36.0	679	1.0	-0.002184499999999993	6.284	0	0	0	0	462	462	KI;ST	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27033411	27035411	2000	1.0545536544024945	1.0	68.56666666666666	0.0	0.15	84.34355545043945	36.0	702	1.0	-0.02127899999999999	6.284	0	0	0	0	712	712	KI;ST	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27033661	27035661	2000	1.1438933905661106	1.0	82.1	1.0	0.15	84.34355545043945	36.0	668	1.0	-0.068218	6.284	0	0	0	0	962	962	KI;ST	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27033911	27035911	2000	1.2085981213748456	1.0	87.46666666666667	1.0	0.125	91.21226654052734	36.0	628	1.0	-0.06842599999999999	6.284	0	0	0	0	1012	1012	KI;ST	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27034161	27036161	2000	1.2403629079163074	1.0	89.26666666666667	1.0	0.15	73.23244412740071	36.0	560	1.0	-0.0890425	6.284	0	0	0	0	1262	1262	KI;ST	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27034411	27036411	2000	1.2473781406879425	1.0	89.63333333333333	1.0	0.125	69.57737655639649	36.0	416	1.0	-0.07333599999999998	6.284	0	0	0	0	1512	1512	KI;ST	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27034661	27036661	2000	1.231820044785738	1.0	88.86666666666667	1.0	0.1	62.883646965026855	22.0	416	1.0	-0.07781199999999999	6.87	0	0	0	0	1438	1438	KI;ST	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27034911	27036911	2000	1.1972095191180705	1.0	86.83333333333333	1.0	0.0695	50.87397085505424	4.0	416	1.0	0.02209650000000002	6.87	0	0	0	0	1200	1200	KI	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27035161	27037161	2000	1.1850227182805537	1.0	85.93333333333332	1.0	0.05	41.66666603088379	1.0	366	1.0	0.060018	6.87	0	0	0	0	1138	1138	KI	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27035411	27037411	2000	1.1816557807326318	1.0	85.66666666666667	1.0	0.05	41.66666603088379	1.0	214	1.0	0.07076	6.87	0	0	0	0	888	888	KI	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27035661	27037661	2000	1.1380422123074532	1.0	81.33333333333333	0.0	0.1	67.90369701385498	5.0	199	1.0	0.10350050000000001	6.87	0	0	0	0	800	800	KI;LU	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27035911	27037911	2000	1.111297617405653	1.0	78.23333333333333	0.0	0.1	67.90369701385498	5.0	276	1.0	0.09982550000000003	6.87	0	0	0	0	1000	1000	KI;LU	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27036161	27038161	2000	1.0896369464099407	1.0	75.66666666666667	0.0	0.05	94.14072799682617	5.0	276	1.0	0.30042100000000005	9.999	0	0	0	0	938	938	KI;LU	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27036411	27038411	2000	1.0633216346800327	1.0	70.7	0.0	0.05	94.14072799682617	5.0	276	1.0	0.3193225	9.999	0	0	0	0	688	688	KI;LU	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27036661	27038661	2000	1.0523990912735461	1.0	68.33333333333333	0.0	0.05	94.14072799682617	5.0	419	1.0	0.3429105	9.999	0	0	0	0	600	600	LU	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27036911	27038911	2000	1.0669598572552204	1.0	71.5	0.0	0.05	94.14072799682617	5.0	580	1.0	0.27122050000000003	9.999	0	0	0	0	600	600	LU	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27037161	27039161	2000	1.0764373743832112	1.0	73.33333333333333	0.0	0.05	94.14072799682617	5.0	539	1.0	0.2209965	9.999	0	0	0	0	600	600	LU	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27037411	27039411	2000	1.047620595097542	1.0	67.36666666666666	0.0	0.05	94.14072799682617	5.0	565	1.0	0.27223249999999993	9.999	0	0	0	0	716	600	LU	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27037661	27039661	2000	1.0055881853997708	1.0	55.03333333333333	0.0	0.0305	88.68966124487704	19.0	516	1.0	0.29548850000000004	9.999	0	0	0	0	804	438	LU	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27037911	27039911	2000	1.0042679357528685	1.0	54.666666666666664	0.0	0.05	89.01605987548828	19.0	393	1.0	0.30121200000000004	9.999	0	0	0	0	588	188	LU	regulatory_annotation_present
NPNT/TBCK	NC_051836.1	27038161	27040161	2000	1.0043802989721298	1.0	54.733333333333334	0.0	0.05	89.01605987548828	19.0	429	1.0	0.170654	8.484	0	0	0	0	400	0		no_promoter_enhancer_in_queried_epic_tissues
NPNT/TBCK	NC_051836.1	27038411	27040411	2000	1.0222246698439121	1.0	60.333333333333336	0.0	0.075	92.67737325032552	19.0	608	1.0	0.1795725	8.484	0	0	0	0	400	0		no_promoter_enhancer_in_queried_epic_tissues
NPNT/TBCK	NC_051836.1	27038661	27040661	2000	1.0428179559707642	1.0	66.56666666666666	0.0	0.075	92.67737325032552	19.0	529	1.0	0.16007500000000002	8.484	0	0	0	0	400	0		no_promoter_enhancer_in_queried_epic_tissues
NPNT/TBCK	NC_051836.1	27038911	27040911	2000	1.0508824640512466	1.0	68.0	0.0	0.125	95.6064239501953	19.0	527	1.0	0.1587505	8.484	0	0	0	0	400	0		no_promoter_enhancer_in_queried_epic_tissues
NPNT/TBCK	NC_051836.1	27039161	27041161	2000	1.0735519270896912	1.0	72.6	0.0	0.125	95.6064239501953	19.0	714	1.0	0.188684	8.484	0	0	0	0	400	0		no_promoter_enhancer_in_queried_epic_tissues
NPNT/TBCK	NC_051836.1	27039411	27041411	2000	1.1023413357436658	1.0	77.36666666666666	1.0	0.125	95.6064239501953	19.0	773	1.0	0.158036	8.484	0	0	0	0	284	0		no_promoter_enhancer_in_queried_epic_tissues
NPNT/TBCK	NC_051836.1	27039661	27041661	2000	1.1545530321002007	1.0	83.0	2.0	0.1445	86.10443107314589	68.0	773	1.0	0.14648250000000002	8.484	0	0	0	0	34	0		no_promoter_enhancer_in_queried_epic_tissues
NPNT/TBCK	NC_051836.1	27039911	27041911	2000	1.1612071783840656	1.0	83.86666666666667	2.0	0.125	85.57057571411133	68.0	801	1.0	0.14553799999999997	8.484	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
NPNT/TBCK	NC_051836.1	27040161	27042161	2000	1.1605652072131634	1.0	83.83333333333334	2.0	0.125	85.57057571411133	68.0	809	1.0	0.0858405	4.905	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
NPNT/TBCK	NC_051836.1	27040411	27042411	2000	1.169141112834215	1.0	84.33333333333334	2.0	0.1055	82.90352572762006	68.0	843	1.0	0.03485599999999999	4.905	0	0	0	6	0	0		no_promoter_enhancer_in_queried_epic_tissues
NPNT/TBCK	NC_051836.1	27040661	27042661	2000	1.1645522576272487	1.0	84.1	2.0	0.175	88.06298337663922	68.0	918	1.0	0.010464999999999997	4.905	0	0	0	206	0	0		no_promoter_enhancer_in_queried_epic_tissues
NPNT/TBCK	NC_051836.1	27040911	27042911	2000	1.1464010248184204	1.0	82.39999999999999	2.0	0.15	82.52173932393391	68.0	971	1.0	0.019198999999999997	4.905	0	0	0	206	0	0		no_promoter_enhancer_in_queried_epic_tissues
NPNT/TBCK	NC_051836.1	27041161	27043161	2000	1.1243123365938663	1.0	79.73333333333333	2.0	0.15	82.52173932393391	68.0	721	1.0	0.12419900000000006	6.391	0	0	0	206	0	0		no_promoter_enhancer_in_queried_epic_tissues
NPNT/TBCK	NC_051836.1	27041411	27043411	2000	1.102102392822504	1.0	77.36666666666666	2.0	0.15	82.52173932393391	68.0	636	1.0	0.1697845	8.785	0	0	0	206	0	0		no_promoter_enhancer_in_queried_epic_tissues
NPNT/TBCK	NC_051836.1	27041661	27043661	2000	1.0201991115808486	1.0	59.833333333333336	2.0	0.1305	93.7313328300856	53.0	636	1.0	0.17650500000000002	8.785	0	0	0	206	0	0		no_promoter_enhancer_in_queried_epic_tissues
