id	chrom	start0	end0	atac_mean	atac_percentile	GC	GC_distance_w01	coding_TSS_distance	miRNA_distance	risk_gene_distance	screen_flags	stage	pending
bg1k_2537	NC_051816.1	8049661	8050661	0.9572878341674804	36.68798384382363	0.344	0.067	20824	4516489	1079574	gene_overlap;coding_5prime_under_50kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_2538	NC_051829.1	24857101	24858101	0.8608327350616455	9.525412319084483	0.303	0.10799999999999998	102189	2836657	270209	risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_2539	NC_051822.1	9311824	9312824	1.003342996954918	53.315382026253786	0.434	0.02300000000000002	304908	16945654	1193611	gene_overlap	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_2540	NC_051826.1	57324803	57325803	0.8265139369368553	4.644900706832717	0.333	0.07799999999999996	47665	14444782	1493136	coding_5prime_under_50kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_2541	NC_051834.1	14338594	14339594	0.9726225534677505	42.7128912823965	0.389	0.021999999999999964	84317	1823200	2146289		preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_2542	NC_051820.1	18931384	18932384	1.132892491221428	80.78088185796028	0.444	0.03300000000000003	14435	110265	958832	coding_5prime_under_50kb;miRNA_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_2543	NC_051808.1	55806720	55807720	1.005565964281559	54.05587344328509	0.39	0.020999999999999963	109830	3950833	437133	gene_overlap	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_2544	NC_051805.1	1486678	1487678	1.232563334107399	89.36385055536856	0.538	0.12700000000000006	251968	15986490	563602		preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_2545	NC_051839.1	1367230	1368230	1.0174210676550866	57.5563783237967	0.399	0.011999999999999955	326530		344049		preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_2546	NC_051838.1	30838686	30839686	0.8627024049758911	9.828340626051835	0.325	0.08599999999999997	198647	2530476	2985285	gene_overlap;lnc_smallRNA_overlap	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_2547	NC_051809.1	72337908	72338908	1.0412766169309615	64.01884887243352	0.442	0.031000000000000028	66339	7905614	60458	risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_2548	NC_051820.1	39792650	39793650	0.9115821555256843	21.272298889262874	0.352	0.059	101124	421034	726489		preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_2549	NC_051826.1	49443632	49444632	1.1176148845553397	78.82867721305958	0.467	0.05600000000000005	156835	6563611	512391	gene_overlap;lnc_smallRNA_overlap	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_2550	NC_051807.1	38537165	38538165	1.0719674232602119	70.95254123190846	0.399	0.011999999999999955	30166	280685	79651	coding_5prime_under_50kb;miRNA_under_300kb;risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_2551	NC_051808.1	79709136	79710136	0.9813120453953743	45.87680915516661	0.345	0.066	45645	3359091	3865469	coding_5prime_under_50kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_2552	NC_051809.1	62878378	62879378	1.3380857384204865	93.87411645910468	0.615	0.20400000000000001	52960	166286	231764	gene_overlap;miRNA_under_300kb;risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_2553	NC_051819.1	58745403	58746403	1.0337734729647636	62.06664422753282	0.406	0.004999999999999949	674652	18904345	5845150	gene_overlap	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_2554	NC_051815.1	28709323	28710323	0.9957392147183418	50.75732076741838	0.37	0.04099999999999998	157055	2510265	0	gene_overlap;risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_2555	NC_051843.1	70352398	70353398	0.9450874786376953	32.27869404240996	0.339	0.07199999999999995	250909	2321391	3912684	gene_overlap	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_2556	NC_051807.1	28489476	28490476	0.8634403349757195	9.861999326825984	0.292	0.119	83628	2720729	1299005	gene_overlap	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_2557	NC_051814.1	53258921	53259921	0.8891875969767571	14.877145742174353	0.321	0.08999999999999997	300865	4499595	2087531	gene_overlap	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_2558	NC_051807.1	30871443	30872443	1.0183746020197868	57.6910131268933	0.337	0.07399999999999995	48187	338762	26011	gene_overlap;coding_5prime_under_50kb;risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_2559	NC_051821.1	27624208	27625208	0.9282547103166581	26.22012790306294	0.343	0.06799999999999995	367425	5811882	1026057	gene_overlap;lnc_smallRNA_overlap	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_2560	NC_051810.1	31719296	31720296	1.1118816433548928	78.15550319757658	0.504	0.09300000000000003	26187	151598	24687	coding_5prime_under_50kb;miRNA_under_300kb;risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_2561	NC_051825.1	28276275	28277275	1.0149768620729447	57.05149781218445	0.384	0.02699999999999997	581	2470038	1230604	coding_5prime_under_50kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_2562	NC_051829.1	29940711	29941711	1.0491053854227066	66.37495792662403	0.405	0.00599999999999995	1742	1289002	1742	gene_overlap;coding_5prime_under_50kb;risk_gene_under_300kb;lnc_smallRNA_overlap	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_2563	NC_051835.1	16757590	16758590	0.8308294153213501	5.149781218444968	0.312	0.09899999999999998	195587	3423123	2606171		preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_2564	NC_051817.1	26199824	26200824	1.039207909166813	63.581285762369575	0.39	0.020999999999999963	522786	5071068	650585		preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_2565	NC_051819.1	8268090	8269090	0.7986190739274025	2.92830696735106	0.369	0.04199999999999998	107185	1310753	268533	gene_overlap;risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_2566	NC_051807.1	52596806	52597806	1.0766352064609528	72.0632783574554	0.477	0.066	26490	229935	321888	gene_overlap;coding_5prime_under_50kb;miRNA_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_2567	NC_051813.1	36893463	36894463	1.3186552511453629	92.99899023897677	0.484	0.07300000000000001	1138	1742557	10476	gene_overlap;coding_5prime_under_50kb;risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_2568	NC_051815.1	12984766	12985766	0.8842270191907883	13.968360821272299	0.3	0.11099999999999999	53124	1739367	239904	gene_overlap;risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_2569	NC_051843.1	39594691	39595691	0.8955096302330494	16.728374284752608	0.39	0.020999999999999963	197475	60149	546257	miRNA_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_2570	NC_051817.1	37315921	37316921			0.781	0.37000000000000005	8871	1577877	135717	missing_ATAC;coding_5prime_under_50kb;risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_2571	NC_051822.1	4554365	4555365	0.7864354362854591	2.5917199596095593	0.336	0.07499999999999996	369677	21703113	1058887		preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_2572	NC_051817.1	42845172	42846172	1.0535857049822808	67.28374284752609	0.489	0.07800000000000001	35491	2099233	2993349	gene_overlap;coding_5prime_under_50kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_2573	NC_051817.1	4604415	4605415	2.4096375760436057	98.92292157522719	0.537	0.12600000000000006	48908	2912420	135563	coding_5prime_under_50kb;risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_2574	NC_051806.1	60451527	60452527	1.1589042661190032	83.67553012453719	0.492	0.08100000000000002	73282	458161	154500	gene_overlap;risk_gene_under_300kb;lnc_smallRNA_overlap	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_2575	NC_051821.1	43620211	43621211	0.8580761970281601	8.852238303601482	0.376	0.034999999999999976	629361	4142581	663536		preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_2576	NC_051830.1	22261656	22262656	0.8771587969064712	12.420060585661393	0.368	0.04299999999999998	105756	7473354	162715	gene_overlap;risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_2577	NC_051843.1	112429582	112430582	1.0402601885199547	63.816896667788626	0.512	0.10100000000000003	81607	574839	81607	risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_2578	NC_051820.1	49352882	49353882	0.9837803393006325	46.85291147761696	0.386	0.024999999999999967	89129	9138176	1004096	gene_overlap	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_2579	NC_051809.1	60698898	60699898	1.0437244858145713	64.86031639178728	0.431	0.020000000000000018	39999	2012172	87413	gene_overlap;coding_5prime_under_50kb;risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_2580	NC_051835.1	23246858	23247858	0.9055366841554642	19.353752945136318	0.318	0.09299999999999997	760180	2113993	927111		preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_2581	NC_051841.1	30204866	30205866	1.0734640784859657	71.28912823964995	0.39	0.020999999999999963	26184	139731	1463068	gene_overlap;coding_5prime_under_50kb;miRNA_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_2582	NC_051809.1	73925036	73926036	0.9374176123562981	29.417704476607202	0.386	0.024999999999999967	90597	6318486	151423	risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_2583	NC_051828.1	42210422	42211422	1.067035298407078	70.178391114103	0.51	0.09900000000000003	6321	5140171	84818	coding_5prime_under_50kb;risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_2584	NC_051827.1	46896349	46897349	0.9911390137076378	49.00706832716257	0.402	0.008999999999999952	22974	2922800	467853	coding_5prime_under_50kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_2585	NC_051827.1	7511342	7512342	0.6679758882305606	0.7741501178054527	0.372	0.03899999999999998	38779	523699	287601	gene_overlap;coding_5prime_under_50kb;risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_2586	NC_051825.1	26078320	26079320	0.8858402281999588	14.33860652978795	0.423	0.01200000000000001	24954	272083	29621	coding_5prime_under_50kb;miRNA_under_300kb;risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_2587	NC_051812.1	22555090	22556090	0.9206723669171333	24.065971053517334	0.331	0.07999999999999996	21509	10542991	3851529	gene_overlap;coding_5prime_under_50kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_2588	NC_051834.1	3589162	3590162	0.7750988210439682	2.255132951868058	0.39	0.020999999999999963	327956	255707	804085	miRNA_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_2589	NC_051842.1	22325264	22326264	1.5860457133054733	97.50925614271289	0.587	0.176	2614	4690549	42578	coding_5prime_under_50kb;risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_2590	NC_051814.1	60286020	60287020	1.0137073412537574	56.782228205991245	0.403	0.007999999999999952	644760	2508196	1307813		preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_2591	NC_051807.1	21458550	21459550	0.9835257574915885	46.751935375294515	0.402	0.008999999999999952	154434	1552024	372974	gene_overlap	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_2592	NC_051835.1	11070490	11071490	0.8922181904315949	15.920565466173006	0.297	0.11399999999999999	793	2216498	439472	gene_overlap;coding_5prime_under_50kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_2593	NC_051826.1	40589740	40590740	0.9338811242580414	28.17233254796365	0.371	0.03999999999999998	831980	2288558	2336960	gene_overlap;lnc_smallRNA_overlap	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
