#chrom	start	end	type	length	gc_frac	obs_exp	n_cpg
NC_051835.1	37061395	37063252	CGI_GGF+CGI_TJ	1857	0.7065	0.6091	141
NC_051835.1	37068612	37069173	CGI_GGF+CGI_TJ	561	0.7112	0.6350	45
NC_051835.1	37232625	37233226	CGI_GGF+CGI_TJ	601	0.6489	0.6489	41
NC_051835.1	37247961	37250023	CGI_GGF+CGI_TJ	2062	0.6770	0.6095	144
NC_051835.1	37269749	37271658	CGI_GGF+CGI_TJ	1909	0.5888	0.6472	107
NC_051835.1	37301159	37301872	CGI_GGF+CGI_TJ	713	0.5750	0.6397	37
NC_051835.1	37302005	37302745	CGI_GGF+CGI_TJ	740	0.6838	0.6373	55
NC_051835.1	37386540	37388518	CGI_GGF+CGI_TJ	1978	0.6714	0.6421	143
NC_051835.1	37408576	37409229	CGI_GGF+CGI_TJ	653	0.6723	0.6380	47
NC_051835.1	37424837	37432099	CGI_GGF+CGI_TJ	7262	0.6248	0.6393	453
NC_051835.1	37433736	37435017	CGI_GGF+CGI_TJ	1281	0.6315	0.6299	80
NC_051835.1	37464050	37464732	CGI_GGF+CGI_TJ	682	0.5264	0.6775	32
NC_051835.1	37467712	37468737	CGI_GGF+CGI_TJ	1025	0.6059	0.6380	60
NC_051835.1	37554425	37556414	CGI_GGF+CGI_TJ	1989	0.6576	0.6436	137
NC_051835.1	37556862	37560645	CGI_GGF+CGI_TJ	3783	0.6497	0.6368	252
NC_051835.1	37590970	37597754	CGI_GGF+CGI_TJ	6784	0.6797	0.6465	506
NC_051835.1	37655436	37656542	CGI_GGF+CGI_TJ	1106	0.6709	0.6351	79
NC_051835.1	37661739	37662656	CGI_GGF+CGI_TJ	917	0.5169	0.8420	51
NC_051835.1	37668276	37668865	CGI_GGF+CGI_TJ	589	0.5772	0.6321	31
NC_051835.1	37716422	37718171	CGI_GGF+CGI_TJ	1749	0.7153	0.6178	138
NC_051835.1	37724921	37725907	CGI_GGF+CGI_TJ	986	0.7383	0.6476	87
NC_051835.1	37749587	37750238	CGI_GGF+CGI_TJ	651	0.7773	0.6023	57
NC_051835.1	37762765	37763808	CGI_GGF+CGI_TJ	1043	0.6961	0.6126	77
NC_051835.1	37783807	37784784	CGI_GGF+CGI_TJ	977	0.6151	0.6336	58
NC_051835.1	37799645	37800797	CGI_GGF+CGI_TJ	1152	0.6528	0.6438	79
NC_051835.1	37835448	37837002	CGI_GGF+CGI_TJ	1554	0.6538	0.6464	107
NC_051835.1	37968791	37970414	CGI_GGF+CGI_TJ	1623	0.6389	0.6199	102
NC_051835.1	37979185	37980083	CGI_GGF+CGI_TJ	898	0.6592	0.6355	62
NC_051835.1	37995684	37999513	CGI_GGF+CGI_TJ	3829	0.6788	0.6155	271
NC_051835.1	38082018	38083573	CGI_GGF+CGI_TJ	1555	0.6045	0.6266	89
NC_051835.1	38090115	38092064	CGI_GGF+CGI_TJ	1949	0.6742	0.6458	143
NC_051835.1	38097144	38098781	CGI_GGF+CGI_TJ	1637	0.6243	0.6226	99
NC_051835.1	38104389	38105104	CGI_GGF+CGI_TJ	715	0.5301	0.8291	41
NC_051835.1	38114681	38116514	CGI_GGF+CGI_TJ	1833	0.6045	0.6454	107
NC_051835.1	38140107	38143740	CGI_GGF+CGI_TJ	3633	0.6923	0.6264	272
NC_051835.1	38145102	38147549	CGI_GGF+CGI_TJ	2447	0.6727	0.6435	178
NC_051835.1	38157918	38159370	CGI_GGF+CGI_TJ	1452	0.6446	0.6167	93
NC_051835.1	38197797	38200538	CGI_GGF+CGI_TJ	2741	0.6596	0.6411	191
NC_051835.1	38233443	38234497	CGI_GGF+CGI_TJ	1054	0.6347	0.6408	68
NC_051835.1	38294414	38295450	CGI_GGF+CGI_TJ	1036	0.5367	0.7698	57
NC_051835.1	38347477	38349669	CGI_GGF+CGI_TJ	2192	0.6031	0.6343	126
NC_051835.1	38366703	38368412	CGI_GGF+CGI_TJ	1709	0.5418	0.9122	114
NC_051835.1	38368751	38369480	CGI_GGF+CGI_TJ	729	0.5953	0.6349	41
NC_051835.1	38410693	38413227	CGI_GGF+CGI_TJ	2534	0.7174	0.6351	203
NC_051835.1	38427779	38429600	CGI_GGF+CGI_TJ	1821	0.7858	0.6433	180
NC_051835.1	38436339	38437735	CGI_GGF+CGI_TJ	1396	0.5831	0.6157	73
NC_051835.1	38439884	38441697	CGI_GGF+CGI_TJ	1813	0.5306	0.7784	99
NC_051835.1	38476261	38478102	CGI_GGF+CGI_TJ	1841	0.6236	0.6427	115
NC_051835.1	38638988	38640719	CGI_GGF+CGI_TJ	1731	0.6696	0.6048	117
NC_051835.1	38747287	38747940	CGI_GGF+CGI_TJ	653	0.5436	0.7256	35
NC_051835.1	38751487	38752538	CGI_GGF+CGI_TJ	1051	0.6175	0.6494	65
NC_051835.1	38780790	38781620	CGI_GGF+CGI_TJ	830	0.5470	0.7516	46
NC_051835.1	38808954	38810168	CGI_GGF+CGI_TJ	1214	0.6030	0.6437	71
NC_051835.1	38818495	38819735	CGI_GGF+CGI_TJ	1240	0.5831	0.6475	68
NC_051835.1	38869810	38870639	CGI_GGF+CGI_TJ	829	0.5525	0.6369	39
NC_051835.1	38877876	38878492	CGI_GGF+CGI_TJ	616	0.6266	0.6479	39
NC_051835.1	38886526	38890086	CGI_GGF+CGI_TJ	3560	0.6360	0.6307	227
NC_051835.1	38892399	38895407	CGI_GGF+CGI_TJ	3008	0.6476	0.6289	198
NC_051835.1	38953442	38954966	CGI_GGF+CGI_TJ	1524	0.7375	0.6413	128
NC_051835.1	39013391	39014250	CGI_GGF+CGI_TJ	859	0.5588	0.6264	42
NC_051835.1	39035361	39036361	CGI_GGF+CGI_TJ	1000	0.6240	0.6485	63
NC_051835.1	39036761	39039751	CGI_GGF+CGI_TJ	2990	0.6361	0.6253	189
NC_051835.1	39044576	39045629	CGI_GGF+CGI_TJ	1053	0.6733	0.6369	76
NC_051835.1	39050416	39051321	CGI_GGF+CGI_TJ	905	0.5260	0.7829	49
NC_051835.1	39083048	39085213	CGI_GGF+CGI_TJ	2165	0.7215	0.6152	173
NC_051835.1	39093151	39094345	CGI_GGF+CGI_TJ	1194	0.7446	0.6413	106
NC_051835.1	39103337	39104654	CGI_GGF+CGI_TJ	1317	0.7456	0.6467	117
NC_051835.1	39134125	39137055	CGI_GGF+CGI_TJ	2930	0.7126	0.6355	235
NC_051835.1	39211222	39215443	CGI_GGF+CGI_TJ	4221	0.6892	0.6226	312
NC_051835.1	39237803	39239478	CGI_GGF+CGI_TJ	1675	0.6090	0.6122	95
NC_051835.1	39295256	39295951	CGI_GGF+CGI_TJ	695	0.5683	0.6424	36
NC_051835.1	39300885	39301867	CGI_GGF+CGI_TJ	982	0.6701	0.6461	70
NC_051835.1	39371851	39372548	CGI_GGF+CGI_TJ	697	0.5423	0.7436	38
NC_051835.1	39396072	39398503	CGI_GGF+CGI_TJ	2431	0.6536	0.6426	162
NC_051835.1	39398910	39400196	CGI_GGF+CGI_TJ	1286	0.5156	0.6231	53
NC_051835.1	39432434	39434253	CGI_GGF+CGI_TJ	1819	0.6619	0.6388	127
NC_051836.1	1406	3540	CGI_GGF+CGI_TJ	2134	0.5455	0.7434	118
NC_051836.1	7588	8851	CGI_GGF+CGI_TJ	1263	0.5629	0.6158	61
NC_051836.1	114910	116602	CGI_GGF+CGI_TJ	1692	0.5491	0.8604	109
NC_051836.1	618637	619240	CGI_GGF+CGI_TJ	603	0.6484	0.6381	40
NC_051836.1	3715974	3716656	CGI_GGF+CGI_TJ	682	0.6657	0.6413	48
NC_051836.1	4529743	4530813	CGI_GGF+CGI_TJ	1070	0.6009	0.6438	61
NC_051836.1	5731798	5732435	CGI_GGF+CGI_TJ	637	0.6703	0.6353	45
NC_051836.1	8261513	8262504	CGI_GGF+CGI_TJ	991	0.5974	0.6363	56
NC_051836.1	8284662	8285917	CGI_GGF+CGI_TJ	1255	0.5259	0.7145	62
NC_051836.1	15387253	15388260	CGI_GGF+CGI_TJ	1007	0.6425	0.6282	65
NC_051836.1	17072157	17072758	CGI_GGF+CGI_TJ	601	0.6556	0.6396	40
NC_051836.1	18175208	18176595	CGI_GGF+CGI_TJ	1387	0.5847	0.6245	74
NC_051836.1	23508567	23509199	CGI_GGF+CGI_TJ	632	0.6788	0.6355	45
NC_051836.1	27481659	27482858	CGI_GGF+CGI_TJ	1199	0.5513	0.6367	58
NC_051836.1	29067885	29068441	CGI_GGF+CGI_TJ	556	0.5486	0.6857	28
NC_051836.1	29217987	29219341	CGI_GGF+CGI_TJ	1354	0.5480	0.8581	87
NC_051836.1	37873660	37875306	CGI_GGF+CGI_TJ	1646	0.5401	0.8331	100
NC_051836.1	38700091	38700684	CGI_GGF+CGI_TJ	593	0.6610	0.6417	41
NC_051837.1	670896	672852	CGI_GGF+CGI_TJ	1956	0.5491	0.6988	100
NC_051837.1	697779	698368	CGI_GGF+CGI_TJ	589	0.5382	0.7289	31
NC_051837.1	757719	759289	CGI_GGF+CGI_TJ	1570	0.6389	0.6305	101
NC_051837.1	1018098	1019181	CGI_GGF+CGI_TJ	1083	0.5854	0.6467	60
NC_051837.1	1409978	1410557	CGI_GGF+CGI_TJ	579	0.5492	0.7404	32
NC_051837.1	1583710	1584520	CGI_GGF+CGI_TJ	810	0.5531	0.6453	39
NC_051837.1	1663125	1663950	CGI_GGF+CGI_TJ	825	0.5139	0.6979	38
NC_051837.1	2051289	2052264	CGI_GGF+CGI_TJ	975	0.6164	0.6173	57
NC_051837.1	5078346	5081240	CGI_GGF+CGI_TJ	2894	0.6303	0.6272	179
NC_051837.1	5092120	5093507	CGI_GGF+CGI_TJ	1387	0.6741	0.6291	99
NC_051837.1	5723134	5723711	CGI_GGF+CGI_TJ	577	0.5771	0.6247	30
NC_051837.1	5725610	5726408	CGI_GGF+CGI_TJ	798	0.5476	0.6888	41
NC_051837.1	7080904	7081575	CGI_GGF+CGI_TJ	671	0.5663	0.6196	32
NC_051837.1	7096664	7097619	CGI_GGF+CGI_TJ	955	0.5916	0.6105	51
NC_051837.1	13273433	13275604	CGI_GGF+CGI_TJ	2171	0.5942	0.6210	119
NC_051837.1	13283870	13284532	CGI_GGF+CGI_TJ	662	0.6677	0.6371	47
NC_051837.1	16269188	16270203	CGI_GGF+CGI_TJ	1015	0.6010	0.6001	55
NC_051837.1	18514956	18515681	CGI_GGF+CGI_TJ	725	0.6276	0.6329	45
NC_051837.1	19094337	19095104	CGI_GGF+CGI_TJ	767	0.5450	0.8929	50
NC_051837.1	24390819	24392620	CGI_GGF+CGI_TJ	1801	0.5464	0.7367	98
NC_051837.1	24993638	24994271	CGI_GGF+CGI_TJ	633	0.6619	0.6449	44
NC_051837.1	26578290	26579538	CGI_GGF+CGI_TJ	1248	0.5609	0.6457	63
NC_051837.1	26582758	26583656	CGI_GGF+CGI_TJ	898	0.6637	0.6391	63
NC_051837.1	26589958	26591448	CGI_GGF+CGI_TJ	1490	0.6812	0.6082	105
NC_051837.1	26759809	26760545	CGI_GGF+CGI_TJ	736	0.6454	0.6442	49
NC_051837.1	27267220	27268354	CGI_GGF+CGI_TJ	1134	0.6340	0.6193	70
NC_051837.1	27393655	27395077	CGI_GGF+CGI_TJ	1422	0.6217	0.6099	80
NC_051837.1	27943032	27943613	CGI_GGF+CGI_TJ	581	0.5491	0.6860	30
NC_051837.1	28049762	28050911	CGI_GGF+CGI_TJ	1149	0.6414	0.6197	70
NC_051837.1	28065449	28067425	CGI_GGF+CGI_TJ	1976	0.6498	0.6143	128
NC_051837.1	29310140	29311532	CGI_GGF+CGI_TJ	1392	0.7062	0.6407	111
NC_051837.1	29393176	29394549	CGI_GGF+CGI_TJ	1373	0.6985	0.6332	106
NC_051837.1	29516776	29517505	CGI_GGF+CGI_TJ	729	0.6351	0.6409	47
NC_051837.1	29517673	29518776	CGI_GGF+CGI_TJ	1103	0.6147	0.6349	66
NC_051837.1	30229723	30232539	CGI_GGF+CGI_TJ	2816	0.7074	0.6416	226
NC_051837.1	30236227	30236808	CGI_GGF+CGI_TJ	581	0.6351	0.6373	37
NC_051837.1	30256251	30256847	CGI_GGF+CGI_TJ	596	0.5336	0.6372	26
NC_051837.1	30574419	30576240	CGI_GGF+CGI_TJ	1821	0.6568	0.6179	121
NC_051837.1	30656346	30656941	CGI_GGF+CGI_TJ	595	0.6202	0.6146	35
NC_051837.1	30701540	30702664	CGI_GGF+CGI_TJ	1124	0.5543	0.6489	56
NC_051837.1	30992505	30993336	CGI_GGF+CGI_TJ	831	0.5776	0.6381	43
NC_051837.1	31000624	31002120	CGI_GGF+CGI_TJ	1496	0.6263	0.6070	89
NC_051837.1	31010358	31011886	CGI_GGF+CGI_TJ	1528	0.5884	0.6166	81
NC_051837.1	31049183	31049882	CGI_GGF+CGI_TJ	699	0.6052	0.6329	40
NC_051837.1	31060964	31061974	CGI_GGF+CGI_TJ	1010	0.6287	0.6484	64
NC_051837.1	31083687	31086734	CGI_GGF+CGI_TJ	3047	0.6285	0.6416	193
NC_051837.1	31092005	31098573	CGI_GGF+CGI_TJ	6568	0.6296	0.6470	421
NC_051837.1	31099043	31101808	CGI_GGF+CGI_TJ	2765	0.5718	0.6400	144
NC_051837.1	31120138	31123217	CGI_GGF+CGI_TJ	3079	0.6155	0.6485	189
NC_051837.1	31154047	31156225	CGI_GGF+CGI_TJ	2178	0.6088	0.6350	128
NC_051837.1	31193469	31194140	CGI_GGF+CGI_TJ	671	0.6036	0.6393	39
NC_051837.1	31199079	31201496	CGI_GGF+CGI_TJ	2417	0.6384	0.6188	152
NC_051837.1	31201782	31202363	CGI_GGF+CGI_TJ	581	0.5835	0.6329	30
NC_051837.1	31210131	31211403	CGI_GGF+CGI_TJ	1272	0.5668	0.6472	66
NC_051837.1	31257056	31261323	CGI_GGF+CGI_TJ	4267	0.6016	0.6246	241
NC_051837.1	31274383	31275995	CGI_GGF+CGI_TJ	1612	0.6799	0.6334	118
NC_051837.1	31304079	31305445	CGI_GGF+CGI_TJ	1366	0.5469	0.7849	80
NC_051837.1	31395923	31397833	CGI_GGF+CGI_TJ	1910	0.6969	0.6457	148
NC_051837.1	31618013	31619440	CGI_GGF+CGI_TJ	1427	0.6566	0.6279	94
NC_051837.1	31636687	31638364	CGI_GGF+CGI_TJ	1677	0.5379	1.4906	75
NC_051838.1	183671	185115	CGI_GGF+CGI_TJ	1444	0.5416	0.7194	76
NC_051838.1	653898	654881	CGI_GGF+CGI_TJ	983	0.5992	0.6058	52
NC_051838.1	726350	727113	CGI_GGF+CGI_TJ	763	0.6959	0.6495	58
NC_051838.1	1026399	1027036	CGI_GGF+CGI_TJ	637	0.6060	0.6217	36
NC_051838.1	1075205	1075861	CGI_GGF+CGI_TJ	656	0.6677	0.6468	47
NC_051838.1	1124276	1124943	CGI_GGF+CGI_TJ	667	0.6717	0.6418	48
NC_051838.1	1246348	1246948	CGI_GGF+CGI_TJ	600	0.6683	0.6246	41
NC_051838.1	1523329	1523982	CGI_GGF+CGI_TJ	653	0.6677	0.6225	44
NC_051838.1	2204223	2205334	CGI_GGF+CGI_TJ	1111	0.5878	0.6176	59
NC_051838.1	3767529	3768569	CGI_GGF+CGI_TJ	1040	0.6769	0.6464	77
NC_051838.1	3769724	3770751	CGI_GGF+CGI_TJ	1027	0.5755	0.6002	51
NC_051838.1	4995472	4996212	CGI_GGF+CGI_TJ	740	0.6892	0.6417	55
NC_051838.1	5175797	5176673	CGI_GGF+CGI_TJ	876	0.7032	0.6357	68
NC_051838.1	6437013	6437857	CGI_GGF+CGI_TJ	844	0.5474	0.6512	41
NC_051838.1	6809506	6810577	CGI_GGF+CGI_TJ	1071	0.6629	0.6444	75
NC_051838.1	6928493	6930778	CGI_GGF+CGI_TJ	2285	0.5352	0.7530	123
NC_051838.1	6946013	6946766	CGI_GGF+CGI_TJ	753	0.6348	0.6088	46
NC_051838.1	7073511	7074864	CGI_GGF+CGI_TJ	1353	0.5270	0.6390	59
NC_051838.1	7080798	7081497	CGI_GGF+CGI_TJ	699	0.5379	0.6134	31
NC_051838.1	7237821	7238927	CGI_GGF+CGI_TJ	1106	0.7025	0.6385	87
NC_051838.1	7836433	7837080	CGI_GGF+CGI_TJ	647	0.6352	0.6499	42
NC_051838.1	8092063	8093343	CGI_GGF+CGI_TJ	1280	0.6016	0.6058	70
NC_051838.1	9319832	9320889	CGI_GGF+CGI_TJ	1057	0.5828	0.6355	57
NC_051838.1	9427148	9428402	CGI_GGF+CGI_TJ	1254	0.6268	0.6414	79
NC_051838.1	9487622	9488281	CGI_GGF+CGI_TJ	659	0.5751	0.6431	35
NC_051838.1	9874306	9875375	CGI_GGF+CGI_TJ	1069	0.5688	0.6384	55
NC_051838.1	9997510	9998202	CGI_GGF+CGI_TJ	692	0.5448	0.6642	34
NC_051838.1	10066189	10067031	CGI_GGF+CGI_TJ	842	0.5261	0.8600	50
NC_051838.1	10882716	10883990	CGI_GGF+CGI_TJ	1274	0.6735	0.6304	91
NC_051838.1	10902328	10903028	CGI_GGF+CGI_TJ	700	0.6086	0.6480	42
NC_051838.1	11257010	11257822	CGI_GGF+CGI_TJ	812	0.6638	0.6150	55
NC_051838.1	11333056	11333802	CGI_GGF+CGI_TJ	746	0.6367	0.6349	48
NC_051838.1	11533573	11534242	CGI_GGF+CGI_TJ	669	0.6801	0.6480	50
NC_051838.1	11537081	11537894	CGI_GGF+CGI_TJ	813	0.6248	0.6367	50
NC_051838.1	11676914	11677501	CGI_GGF+CGI_TJ	587	0.6729	0.6471	43
NC_051838.1	12917275	12918492	CGI_GGF+CGI_TJ	1217	0.5407	0.7309	65
NC_051838.1	17259806	17260768	CGI_GGF+CGI_TJ	962	0.6435	0.6432	64
NC_051838.1	17989558	17990984	CGI_GGF+CGI_TJ	1426	0.5414	0.6922	72
NC_051838.1	24818390	24819121	CGI_GGF+CGI_TJ	731	0.6758	0.6324	52
NC_051838.1	27133808	27135087	CGI_GGF+CGI_TJ	1279	0.5981	0.6073	69
NC_051838.1	27135696	27136741	CGI_GGF+CGI_TJ	1045	0.6325	0.6339	66
NC_051838.1	33890357	33892037	CGI_GGF+CGI_TJ	1680	0.5470	0.7241	91
NC_051838.1	34380083	34381285	CGI_GGF+CGI_TJ	1202	0.5183	0.6325	51
NC_051838.1	34929561	34930764	CGI_GGF+CGI_TJ	1203	0.6351	0.6186	75
NC_051838.1	35576556	35578555	CGI_GGF+CGI_TJ	1999	0.6028	0.6187	112
NC_051838.1	35614076	35614731	CGI_GGF+CGI_TJ	655	0.5389	0.6106	29
NC_051838.1	36014496	36016369	CGI_GGF+CGI_TJ	1873	0.5739	0.6293	97
NC_051838.1	36891054	36892444	CGI_GGF+CGI_TJ	1390	0.5734	0.6425	73
NC_051838.1	36893132	36894258	CGI_GGF+CGI_TJ	1126	0.5471	0.6422	53
NC_051838.1	37055958	37058042	CGI_GGF+CGI_TJ	2084	0.6065	0.6428	123
NC_051838.1	37058254	37059695	CGI_GGF+CGI_TJ	1441	0.5441	0.7146	76
NC_051838.1	38089178	38089808	CGI_GGF+CGI_TJ	630	0.5460	0.6860	32
NC_051838.1	39467771	39468453	CGI_GGF+CGI_TJ	682	0.5645	0.6271	32
NC_051838.1	40445685	40447444	CGI_GGF+CGI_TJ	1759	0.5753	0.6464	94
NC_051838.1	40606820	40608130	CGI_GGF+CGI_TJ	1310	0.6137	0.6096	75
NC_051838.1	40628837	40630879	CGI_GGF+CGI_TJ	2042	0.6704	0.6232	143
NC_051838.1	40640214	40641851	CGI_GGF+CGI_TJ	1637	0.5473	0.7259	89
NC_051838.1	40647469	40649010	CGI_GGF+CGI_TJ	1541	0.5866	0.6497	86
NC_051838.1	40860413	40861070	CGI_GGF+CGI_TJ	657	0.5449	0.6967	31
NC_051838.1	40958496	40959219	CGI_GGF+CGI_TJ	723	0.5450	0.7079	38
NC_051838.1	40979217	40980469	CGI_GGF+CGI_TJ	1252	0.5887	0.6198	67
NC_051838.1	41012584	41013475	CGI_GGF+CGI_TJ	891	0.5499	0.8457	56
NC_051838.1	41031565	41032421	CGI_GGF+CGI_TJ	856	0.6729	0.6430	62
NC_051838.1	41048371	41049286	CGI_GGF+CGI_TJ	915	0.5486	0.7291	50
NC_051838.1	41052192	41053785	CGI_GGF+CGI_TJ	1593	0.5292	0.6726	75
NC_051838.1	41186423	41187404	CGI_GGF+CGI_TJ	981	0.5454	0.7333	53
NC_051838.1	41318653	41321425	CGI_GGF+CGI_TJ	2772	0.5498	0.7214	151
NC_051838.1	41451003	41452136	CGI_GGF+CGI_TJ	1133	0.5746	0.6316	59
NC_051838.1	41582938	41583672	CGI_GGF+CGI_TJ	734	0.5599	0.6293	36
NC_051838.1	41590815	41591504	CGI_GGF+CGI_TJ	689	0.6255	0.6409	43
NC_051838.1	41591887	41593066	CGI_GGF+CGI_TJ	1179	0.5394	0.6823	58
NC_051838.1	41665567	41667456	CGI_GGF+CGI_TJ	1889	0.6003	0.6170	105
NC_051838.1	41773693	41775628	CGI_GGF+CGI_TJ	1935	0.5494	0.6581	96
NC_051838.1	41822578	41824440	CGI_GGF+CGI_TJ	1862	0.5494	0.6918	97
NC_051838.1	41883411	41884081	CGI_GGF+CGI_TJ	670	0.5597	0.6480	34
NC_051838.1	41896119	41897737	CGI_GGF+CGI_TJ	1618	0.5476	0.7174	87
NC_051838.1	41930594	41932229	CGI_GGF+CGI_TJ	1635	0.5352	0.6834	80
NC_051838.1	41934913	41936819	CGI_GGF+CGI_TJ	1906	0.5519	0.6200	90
NC_051838.1	41960767	41962766	CGI_GGF+CGI_TJ	1999	0.5978	0.6388	113
NC_051838.1	42113428	42114156	CGI_GGF+CGI_TJ	728	0.5852	0.6318	35
NC_051838.1	42121829	42123118	CGI_GGF+CGI_TJ	1289	0.6292	0.6270	76
NC_051838.1	42149215	42149946	CGI_GGF+CGI_TJ	731	0.5321	0.7247	37
NC_051838.1	42210026	42210856	CGI_GGF+CGI_TJ	830	0.7434	0.6454	74
NC_051839.1	658983	660188	CGI_GGF+CGI_TJ	1205	0.5942	0.6488	69
NC_051839.1	679488	680626	CGI_GGF+CGI_TJ	1138	0.6336	0.6492	74
NC_051839.1	692882	694030	CGI_GGF+CGI_TJ	1148	0.5348	0.6850	56
NC_051839.1	718125	719156	CGI_GGF+CGI_TJ	1031	0.5732	0.6496	55
NC_051839.1	834914	836128	CGI_GGF+CGI_TJ	1214	0.5379	0.6366	55
NC_051839.1	840474	841225	CGI_GGF+CGI_TJ	751	0.5486	0.6574	37
NC_051839.1	897569	899387	CGI_GGF+CGI_TJ	1818	0.5292	0.7546	96
NC_051839.1	1018094	1019025	CGI_GGF+CGI_TJ	931	0.6079	0.6216	52
NC_051839.1	1723414	1724634	CGI_GGF+CGI_TJ	1220	0.5803	0.6232	64
NC_051839.1	1794131	1794916	CGI_GGF+CGI_TJ	785	0.6662	0.6084	53
NC_051839.1	1810566	1811388	CGI_GGF+CGI_TJ	822	0.6107	0.6398	49
NC_051839.1	1814673	1816836	CGI_GGF+CGI_TJ	2163	0.6117	0.6379	129
NC_051839.1	1973896	1975537	CGI_GGF+CGI_TJ	1641	0.6679	0.6163	111
NC_051839.1	2025453	2027273	CGI_GGF+CGI_TJ	1820	0.7330	0.6454	154
NC_051839.1	2036868	2039235	CGI_GGF+CGI_TJ	2367	0.6667	0.6248	164
NC_051839.1	2039370	2042647	CGI_GGF+CGI_TJ	3277	0.6607	0.6125	219
NC_051839.1	2056116	2057953	CGI_GGF+CGI_TJ	1837	0.6113	0.6068	104
NC_051839.1	2074291	2076346	CGI_GGF+CGI_TJ	2055	0.5460	0.6866	105
NC_051839.1	2089121	2089867	CGI_GGF+CGI_TJ	746	0.6113	0.6201	43
NC_051839.1	2787419	2790095	CGI_GGF+CGI_TJ	2676	0.6566	0.6033	174
NC_051839.1	2866613	2867304	CGI_GGF+CGI_TJ	691	0.5745	0.6325	36
NC_051839.1	3027409	3028220	CGI_GGF+CGI_TJ	811	0.6436	0.6347	52
NC_051839.1	3220443	3221193	CGI_GGF+CGI_TJ	750	0.5547	0.6069	35
NC_051839.1	3533103	3533753	CGI_GGF+CGI_TJ	650	0.5923	0.6374	36
NC_051839.1	3536345	3536965	CGI_GGF+CGI_TJ	620	0.5226	0.7426	31
NC_051839.1	3540067	3541236	CGI_GGF+CGI_TJ	1169	0.6647	0.6415	76
NC_051839.1	3617096	3619915	CGI_GGF+CGI_TJ	2819	0.6676	0.6128	192
NC_051839.1	3625805	3627253	CGI_GGF+CGI_TJ	1448	0.6727	0.6166	101
NC_051839.1	3645931	3647001	CGI_GGF+CGI_TJ	1070	0.5654	0.6481	55
NC_051839.1	3751005	3751762	CGI_GGF+CGI_TJ	757	0.6460	0.6332	50
NC_051839.1	4028256	4029967	CGI_GGF+CGI_TJ	1711	0.5494	0.6142	79
NC_051839.1	4074426	4075503	CGI_GGF+CGI_TJ	1077	0.6072	0.6450	64
NC_051839.1	4158369	4158956	CGI_GGF+CGI_TJ	587	0.5980	0.6110	32
NC_051839.1	5074880	5076026	CGI_GGF+CGI_TJ	1146	0.5201	0.6842	53
NC_051839.1	5136920	5138703	CGI_GGF+CGI_TJ	1783	0.6999	0.6214	135
NC_051839.1	5552405	5553099	CGI_GGF+CGI_TJ	694	0.5764	0.6433	37
NC_051839.1	5963487	5964362	CGI_GGF+CGI_TJ	875	0.5497	0.6681	44
NC_051839.1	5987790	5988774	CGI_GGF+CGI_TJ	984	0.5559	0.6351	47
NC_051839.1	6004580	6006630	CGI_GGF+CGI_TJ	2050	0.6054	0.6443	121
NC_051839.1	7320321	7322326	CGI_GGF+CGI_TJ	2005	0.6000	0.6276	113
NC_051839.1	7334671	7335945	CGI_GGF+CGI_TJ	1274	0.5432	0.6737	63
NC_051839.1	7337892	7339386	CGI_GGF+CGI_TJ	1494	0.6104	0.6227	86
NC_051839.1	7600785	7602440	CGI_GGF+CGI_TJ	1655	0.5486	0.6640	81
NC_051839.1	7644110	7646217	CGI_GGF+CGI_TJ	2107	0.7404	0.6175	177
NC_051839.1	7928011	7929460	CGI_GGF+CGI_TJ	1449	0.6073	0.6437	86
NC_051839.1	7929801	7932268	CGI_GGF+CGI_TJ	2467	0.5452	0.6382	117
NC_051839.1	7940615	7943170	CGI_GGF+CGI_TJ	2555	0.7812	0.6407	243
NC_051839.1	10201892	10202736	CGI_GGF+CGI_TJ	844	0.5391	0.6527	40
NC_051839.1	10287595	10288168	CGI_GGF+CGI_TJ	573	0.6230	0.6497	36
NC_051839.1	10821934	10822623	CGI_GGF+CGI_TJ	689	0.5776	0.6283	36
NC_051839.1	11907086	11907747	CGI_GGF+CGI_TJ	661	0.5371	0.9488	45
NC_051839.1	13168212	13169446	CGI_GGF+CGI_TJ	1234	0.5624	0.6457	63
NC_051839.1	14826880	14830018	CGI_GGF+CGI_TJ	3138	0.6628	0.6482	223
NC_051839.1	14837063	14838151	CGI_GGF+CGI_TJ	1088	0.5983	0.6209	60
NC_051839.1	18785631	18786290	CGI_GGF+CGI_TJ	659	0.6677	0.6483	47
NC_051839.1	19184762	19185683	CGI_GGF+CGI_TJ	921	0.5385	0.7508	50
NC_051839.1	20153502	20154707	CGI_GGF+CGI_TJ	1205	0.6207	0.6463	75
NC_051839.1	23326851	23328078	CGI_GGF+CGI_TJ	1227	0.5607	0.6452	60
NC_051839.1	23337159	23337840	CGI_GGF+CGI_TJ	681	0.6535	0.6466	47
NC_051839.1	24115805	24116661	CGI_GGF+CGI_TJ	856	0.5374	0.8279	51
NC_051839.1	24208010	24208633	CGI_GGF+CGI_TJ	623	0.5474	1.0146	47
NC_051839.1	24242086	24242718	CGI_GGF+CGI_TJ	632	0.5427	0.9713	45
NC_051839.1	24277612	24278243	CGI_GGF+CGI_TJ	631	0.5468	1.0059	47
